timestamp,index,name,driver_version,temperature.gpu,utilization.gpu,utilization.memory,memory.total,memory.free,memory.used,power.draw,power.limit,clocks.current.graphics,clocks.current.memory,fan.speed
2025-09-17_13:05:12,,,,
2025-09-17_13:05:17,,,,
2025-09-17_13:05:22,,,,
2025-09-17_13:05:27,,,,
2025-09-17_13:05:32,,,,
2025-09-17_13:05:37,,,,
2025-09-17_13:05:42,,,,
2025-09-17_13:05:47,,,,
2025-09-17_13:05:52,,,,
2025-09-17_13:05:57,,,,
2025-09-17_13:06:02,,,,
2025-09-17_13:06:07,,,,
2025-09-17_13:06:12,,,,
2025-09-17_13:06:17,,,,
2025-09-17_13:06:22,,,,
2025-09-17_13:06:27,,,,
2025-09-17_13:06:32,,,,
2025-09-17_13:06:37,,,,
2025-09-17_13:06:42,,,,
2025-09-17_13:06:48,,,,
2025-09-17_13:06:53,,,,
2025-09-17_13:06:58,,,,
2025-09-17_13:07:03,,,,
2025-09-17_13:07:08,,,,
2025-09-17_13:07:13,,,,
2025-09-17_13:07:18,,,,
2025-09-17_13:07:23,,,,
2025-09-17_13:07:28,,,,
2025-09-17_13:07:33,,,,
2025-09-17_13:07:38,,,,
2025-09-17_13:07:43,,,,
2025-09-17_13:07:48,,,,
2025-09-17_13:07:53,,,,
2025-09-17_13:07:58,,,,
2025-09-17_13:08:03,,,,
2025-09-17_13:08:08,,,,
2025-09-17_13:08:13,,,,
2025-09-17_13:08:18,,,,
2025-09-17_13:08:23,,,,
2025-09-17_13:08:28,,,,
2025-09-17_13:08:33,,,,
2025-09-17_13:08:39,,,,
2025-09-17_13:08:44,,,,
2025-09-17_13:08:49,,,,
2025-09-17_13:08:54,,,,
2025-09-17_13:08:59,,,,
2025-09-17_13:09:04,,,,
2025-09-17_13:09:09,,,,
2025-09-17_13:09:14,,,,
2025-09-17_13:09:19,,,,
2025-09-17_13:09:24,,,,
2025-09-17_13:09:29,,,,
2025-09-17_13:09:34,,,,
2025-09-17_13:09:39,,,,
2025-09-17_13:09:44,,,,
2025-09-17_13:09:49,,,,
2025-09-17_13:09:54,,,,
2025-09-17_13:09:59,,,,
2025-09-17_13:10:04,,,,
2025-09-17_13:10:09,,,,
2025-09-17_13:10:14,,,,
2025-09-17_13:10:19,,,,
2025-09-17_13:10:24,,,,
2025-09-17_13:10:30,,,,
2025-09-17_13:10:35,,,,
2025-09-17_13:10:40,,,,
2025-09-17_13:10:45,,,,
2025-09-17_13:10:50,,,,
2025-09-17_13:10:55,,,,
2025-09-17_13:11:00,,,,
2025-09-17_13:11:05,,,,
2025-09-17_13:11:10,,,,
2025-09-17_13:11:15,,,,
2025-09-17_13:11:20,,,,
2025-09-17_13:11:25,,,,
2025-09-17_13:11:30,,,,
2025-09-17_13:11:35,,,,
2025-09-17_13:11:40,,,,
2025-09-17_13:11:45,,,,
2025-09-17_13:11:50,,,,
2025-09-17_13:11:55,,,,
2025-09-17_13:12:00,,,,
2025-09-17_13:12:05,,,,
2025-09-17_13:12:10,,,,
2025-09-17_13:12:15,,,,
2025-09-17_13:12:21,,,,
2025-09-17_13:12:26,,,,
2025-09-17_13:12:31,,,,
2025-09-17_13:12:36,,,,
2025-09-17_13:12:41,,,,
2025-09-17_13:12:46,,,,
2025-09-17_13:12:51,,,,
2025-09-17_13:12:56,,,,
2025-09-17_13:13:01,,,,
2025-09-17_13:13:06,,,,
2025-09-17_13:13:11,,,,
2025-09-17_13:13:16,,,,
2025-09-17_13:13:21,,,,
2025-09-17_13:13:26,,,,
2025-09-17_13:13:31,,,,
2025-09-17_13:13:36,,,,
2025-09-17_13:13:41,,,,
2025-09-17_13:13:46,,,,
2025-09-17_13:13:51,,,,
2025-09-17_13:13:56,,,,
2025-09-17_13:14:01,,,,
2025-09-17_13:14:06,,,,
2025-09-17_13:14:12,,,,
2025-09-17_13:14:17,,,,
2025-09-17_13:14:22,,,,
2025-09-17_13:14:27,,,,
2025-09-17_13:14:32,,,,
