timestamp, index, memory.total [MiB], memory.used [MiB], memory.free [MiB]
2025/09/25 11:19:37.119, 0, 143771, 69969, 73198
2025/09/25 11:19:47.141, 0, 143771, 69969, 73198
2025/09/25 11:19:57.142, 0, 143771, 69969, 73198
2025/09/25 11:20:07.172, 0, 143771, 69969, 73198
2025/09/25 11:20:17.173, 0, 143771, 69969, 73198
2025/09/25 11:20:27.177, 0, 143771, 69969, 73198
2025/09/25 11:20:37.187, 0, 143771, 69969, 73198
2025/09/25 11:20:47.189, 0, 143771, 69969, 73198
2025/09/25 11:20:57.232, 0, 143771, 69969, 73198
2025/09/25 11:21:07.286, 0, 143771, 69969, 73198
2025/09/25 11:21:17.336, 0, 143771, 69969, 73198
2025/09/25 11:21:27.337, 0, 143771, 69969, 73198
2025/09/25 11:21:37.360, 0, 143771, 69969, 73198
2025/09/25 11:21:47.422, 0, 143771, 69969, 73198
2025/09/25 11:21:57.423, 0, 143771, 69969, 73198
2025/09/25 11:22:07.481, 0, 143771, 69969, 73198
2025/09/25 11:22:17.482, 0, 143771, 69969, 73198
2025/09/25 11:22:27.501, 0, 143771, 69969, 73198
2025/09/25 11:22:37.546, 0, 143771, 69969, 73198
2025/09/25 11:22:47.582, 0, 143771, 69969, 73198
2025/09/25 11:22:57.620, 0, 143771, 69969, 73198
2025/09/25 11:23:07.620, 0, 143771, 69969, 73198
2025/09/25 11:23:17.622, 0, 143771, 69969, 73198
2025/09/25 11:23:27.652, 0, 143771, 69969, 73198
2025/09/25 11:23:37.655, 0, 143771, 69969, 73198
2025/09/25 11:23:47.699, 0, 143771, 68867, 74300
2025/09/25 11:23:57.701, 0, 143771, 69969, 73198
2025/09/25 11:24:07.702, 0, 143771, 69969, 73198
2025/09/25 11:24:17.707, 0, 143771, 69969, 73198
2025/09/25 11:24:27.747, 0, 143771, 69969, 73198
2025/09/25 11:24:37.776, 0, 143771, 69969, 73198
2025/09/25 11:24:47.779, 0, 143771, 69969, 73198
2025/09/25 11:24:57.779, 0, 143771, 69969, 73198
2025/09/25 11:25:07.780, 0, 143771, 69969, 73198
2025/09/25 11:25:17.801, 0, 143771, 69969, 73198
2025/09/25 11:25:27.802, 0, 143771, 69969, 73198
2025/09/25 11:25:37.836, 0, 143771, 69969, 73198
2025/09/25 11:25:47.839, 0, 143771, 64607, 78560
2025/09/25 11:25:57.845, 0, 143771, 64617, 78550
2025/09/25 11:26:07.866, 0, 143771, 68593, 74574
2025/09/25 11:26:17.867, 0, 143771, 64615, 78552
2025/09/25 11:26:27.869, 0, 143771, 64607, 78560
2025/09/25 11:26:37.872, 0, 143771, 64617, 78550
2025/09/25 11:26:47.901, 0, 143771, 68853, 74314
2025/09/25 11:26:57.902, 0, 143771, 69969, 73198
2025/09/25 11:27:07.902, 0, 143771, 69969, 73198
2025/09/25 11:27:17.904, 0, 143771, 64607, 78560
2025/09/25 11:27:27.906, 0, 143771, 64607, 78560
2025/09/25 11:27:37.931, 0, 143771, 64607, 78560
2025/09/25 11:27:47.932, 0, 143771, 64607, 78560
2025/09/25 11:27:57.940, 0, 143771, 64607, 78560
2025/09/25 11:28:07.944, 0, 143771, 64607, 78560
2025/09/25 11:28:17.957, 0, 143771, 69289, 73878
2025/09/25 11:28:27.998, 0, 143771, 69969, 73198
2025/09/25 11:28:38.061, 0, 143771, 69969, 73198
2025/09/25 11:28:48.062, 0, 143771, 69969, 73198
2025/09/25 11:28:58.112, 0, 143771, 69969, 73198
2025/09/25 11:29:08.116, 0, 143771, 69969, 73198
2025/09/25 11:29:18.170, 0, 143771, 69969, 73198
2025/09/25 11:29:28.191, 0, 143771, 69969, 73198
2025/09/25 11:29:38.194, 0, 143771, 69969, 73198
2025/09/25 11:29:48.256, 0, 143771, 69281, 73886
2025/09/25 11:29:58.290, 0, 143771, 69969, 73198
2025/09/25 11:30:08.317, 0, 143771, 69969, 73198
2025/09/25 11:30:18.450, 0, 143771, 69969, 73198
2025/09/25 11:30:28.459, 0, 143771, 69969, 73198
2025/09/25 11:30:38.485, 0, 143771, 69969, 73198
2025/09/25 11:30:48.558, 0, 143771, 69969, 73198
2025/09/25 11:30:58.579, 0, 143771, 69969, 73198
2025/09/25 11:31:08.638, 0, 143771, 69969, 73198
2025/09/25 11:31:18.769, 0, 143771, 64607, 78560
2025/09/25 11:31:28.774, 0, 143771, 64607, 78560
2025/09/25 11:31:38.775, 0, 143771, 64607, 78560
2025/09/25 11:31:48.832, 0, 143771, 64607, 78560
2025/09/25 11:31:58.833, 0, 143771, 69349, 73818
2025/09/25 11:32:08.859, 0, 143771, 69969, 73198
2025/09/25 11:32:18.893, 0, 143771, 69969, 73198
2025/09/25 11:32:28.895, 0, 143771, 69969, 73198
2025/09/25 11:32:38.921, 0, 143771, 69969, 73198
2025/09/25 11:32:48.923, 0, 143771, 69969, 73198
2025/09/25 11:32:59.016, 0, 143771, 69969, 73198
2025/09/25 11:33:09.032, 0, 143771, 69969, 73198
2025/09/25 11:33:19.054, 0, 143771, 69969, 73198
2025/09/25 11:33:29.063, 0, 143771, 69969, 73198
2025/09/25 11:33:39.064, 0, 143771, 69969, 73198
2025/09/25 11:33:49.068, 0, 143771, 69969, 73198
2025/09/25 11:33:59.108, 0, 143771, 69969, 73198
2025/09/25 11:34:09.131, 0, 143771, 69969, 73198
2025/09/25 11:34:19.137, 0, 143771, 69969, 73198
2025/09/25 11:34:29.139, 0, 143771, 69969, 73198
2025/09/25 11:34:39.207, 0, 143771, 69969, 73198
2025/09/25 11:34:49.226, 0, 143771, 64755, 78412
2025/09/25 11:34:59.281, 0, 143771, 64607, 78560
2025/09/25 11:35:09.325, 0, 143771, 64607, 78560
2025/09/25 11:35:19.332, 0, 143771, 64607, 78560
2025/09/25 11:35:29.339, 0, 143771, 64607, 78560
2025/09/25 11:35:39.398, 0, 143771, 69969, 73198
2025/09/25 11:35:49.406, 0, 143771, 69969, 73198
2025/09/25 11:35:59.423, 0, 143771, 69969, 73198
2025/09/25 11:36:09.455, 0, 143771, 69969, 73198
2025/09/25 11:36:19.457, 0, 143771, 69969, 73198
2025/09/25 11:36:29.458, 0, 143771, 69969, 73198
2025/09/25 11:36:39.463, 0, 143771, 69969, 73198
2025/09/25 11:36:49.531, 0, 143771, 69969, 73198
2025/09/25 11:36:59.532, 0, 143771, 68853, 74314
2025/09/25 11:37:09.533, 0, 143771, 69969, 73198
2025/09/25 11:37:19.534, 0, 143771, 69969, 73198
2025/09/25 11:37:29.542, 0, 143771, 69969, 73198
2025/09/25 11:37:39.544, 0, 143771, 69969, 73198
2025/09/25 11:37:49.546, 0, 143771, 69969, 73198
2025/09/25 11:37:59.547, 0, 143771, 69969, 73198
2025/09/25 11:38:09.587, 0, 143771, 69969, 73198
2025/09/25 11:38:19.631, 0, 143771, 69969, 73198
2025/09/25 11:38:29.639, 0, 143771, 69333, 73834
2025/09/25 11:38:39.640, 0, 143771, 69969, 73198
2025/09/25 11:38:49.641, 0, 143771, 69969, 73198
2025/09/25 11:38:59.652, 0, 143771, 69969, 73198
2025/09/25 11:39:09.655, 0, 143771, 69969, 73198
2025/09/25 11:39:19.678, 0, 143771, 69969, 73198
2025/09/25 11:39:29.683, 0, 143771, 69969, 73198
2025/09/25 11:39:39.696, 0, 143771, 69969, 73198
2025/09/25 11:39:49.736, 0, 143771, 69969, 73198
2025/09/25 11:39:59.750, 0, 143771, 69969, 73198
2025/09/25 11:40:09.753, 0, 143771, 69969, 73198
2025/09/25 11:40:19.755, 0, 143771, 69969, 73198
2025/09/25 11:40:29.766, 0, 143771, 69969, 73198
2025/09/25 11:40:39.770, 0, 143771, 69969, 73198
2025/09/25 11:40:49.805, 0, 143771, 65279, 77888
2025/09/25 11:40:59.807, 0, 143771, 64617, 78550
2025/09/25 11:41:09.808, 0, 143771, 64615, 78552
2025/09/25 11:41:19.876, 0, 143771, 64615, 78552
2025/09/25 11:41:29.877, 0, 143771, 64617, 78550
2025/09/25 11:41:39.934, 0, 143771, 64617, 78550
2025/09/25 11:41:50.000, 0, 143771, 69969, 73198
2025/09/25 11:42:00.064, 0, 143771, 69969, 73198
2025/09/25 11:42:10.066, 0, 143771, 69969, 73198
2025/09/25 11:42:20.089, 0, 143771, 69205, 73962
2025/09/25 11:42:30.102, 0, 143771, 69969, 73198
2025/09/25 11:42:40.136, 0, 143771, 69969, 73198
2025/09/25 11:42:50.252, 0, 143771, 69969, 73198
2025/09/25 11:43:00.315, 0, 143771, 69969, 73198
2025/09/25 11:43:10.347, 0, 143771, 69969, 73198
2025/09/25 11:43:20.407, 0, 143771, 69969, 73198
2025/09/25 11:43:30.411, 0, 143771, 69969, 73198
2025/09/25 11:43:40.479, 0, 143771, 69969, 73198
2025/09/25 11:43:50.481, 0, 143771, 69559, 73608
2025/09/25 11:44:00.507, 0, 143771, 69969, 73198
2025/09/25 11:44:10.546, 0, 143771, 69969, 73198
2025/09/25 11:44:20.552, 0, 143771, 69969, 73198
2025/09/25 11:44:30.554, 0, 143771, 69969, 73198
2025/09/25 11:44:40.558, 0, 143771, 69969, 73198
2025/09/25 11:44:50.559, 0, 143771, 69969, 73198
2025/09/25 11:45:00.588, 0, 143771, 69969, 73198
2025/09/25 11:45:10.602, 0, 143771, 65051, 78116
2025/09/25 11:45:20.654, 0, 143771, 69969, 73198
2025/09/25 11:45:30.657, 0, 143771, 69969, 73198
2025/09/25 11:45:40.673, 0, 143771, 69969, 73198
2025/09/25 11:45:50.674, 0, 143771, 69969, 73198
2025/09/25 11:46:00.731, 0, 143771, 69969, 73198
2025/09/25 11:46:10.739, 0, 143771, 69969, 73198
2025/09/25 11:46:20.779, 0, 143771, 69969, 73198
2025/09/25 11:46:30.793, 0, 143771, 69969, 73198
2025/09/25 11:46:40.794, 0, 143771, 64607, 78560
2025/09/25 11:46:50.819, 0, 143771, 64607, 78560
2025/09/25 11:47:00.861, 0, 143771, 64607, 78560
2025/09/25 11:47:10.888, 0, 143771, 64607, 78560
2025/09/25 11:47:20.940, 0, 143771, 64607, 78560
2025/09/25 11:47:30.949, 0, 143771, 64607, 78560
2025/09/25 11:47:40.952, 0, 143771, 69969, 73198
2025/09/25 11:47:50.986, 0, 143771, 69969, 73198
2025/09/25 11:48:01.001, 0, 143771, 69969, 73198
2025/09/25 11:48:11.015, 0, 143771, 69969, 73198
2025/09/25 11:48:21.064, 0, 143771, 69969, 73198
2025/09/25 11:48:31.084, 0, 143771, 69969, 73198
2025/09/25 11:48:41.087, 0, 143771, 69969, 73198
2025/09/25 11:48:51.137, 0, 143771, 69969, 73198
2025/09/25 11:49:01.139, 0, 143771, 64607, 78560
2025/09/25 11:49:11.148, 0, 143771, 69969, 73198
2025/09/25 11:49:21.153, 0, 143771, 69969, 73198
2025/09/25 11:49:31.217, 0, 143771, 69969, 73198
2025/09/25 11:49:41.254, 0, 143771, 69969, 73198
2025/09/25 11:49:51.267, 0, 143771, 69969, 73198
2025/09/25 11:50:01.327, 0, 143771, 69969, 73198
2025/09/25 11:50:11.328, 0, 143771, 69969, 73198
2025/09/25 11:50:21.332, 0, 143771, 69969, 73198
2025/09/25 11:50:31.367, 0, 143771, 69071, 74096
2025/09/25 11:50:41.368, 0, 143771, 69969, 73198
2025/09/25 11:50:51.369, 0, 143771, 69969, 73198
2025/09/25 11:51:01.412, 0, 143771, 69969, 73198
2025/09/25 11:51:11.450, 0, 143771, 69969, 73198
2025/09/25 11:51:21.453, 0, 143771, 69969, 73198
2025/09/25 11:51:31.455, 0, 143771, 69969, 73198
2025/09/25 11:51:41.469, 0, 143771, 69969, 73198
2025/09/25 11:51:51.471, 0, 143771, 69969, 73198
2025/09/25 11:52:01.474, 0, 143771, 69335, 73832
2025/09/25 11:52:11.476, 0, 143771, 69969, 73198
2025/09/25 11:52:21.496, 0, 143771, 69969, 73198
2025/09/25 11:52:31.564, 0, 143771, 69969, 73198
2025/09/25 11:52:41.588, 0, 143771, 69969, 73198
2025/09/25 11:52:51.589, 0, 143771, 69969, 73198
2025/09/25 11:53:01.590, 0, 143771, 69969, 73198
2025/09/25 11:53:11.592, 0, 143771, 69969, 73198
2025/09/25 11:53:21.660, 0, 143771, 69969, 73198
2025/09/25 11:53:31.706, 0, 143771, 69969, 73198
2025/09/25 11:53:41.709, 0, 143771, 69969, 73198
2025/09/25 11:53:51.812, 0, 143771, 69969, 73198
2025/09/25 11:54:01.828, 0, 143771, 69969, 73198
2025/09/25 11:54:11.830, 0, 143771, 64617, 78550
2025/09/25 11:54:21.866, 0, 143771, 64615, 78552
2025/09/25 11:54:31.867, 0, 143771, 64615, 78552
2025/09/25 11:54:41.937, 0, 143771, 64617, 78550
2025/09/25 11:54:51.939, 0, 143771, 64617, 78550
2025/09/25 11:55:01.940, 0, 143771, 69969, 73198
2025/09/25 11:55:12.003, 0, 143771, 69969, 73198
2025/09/25 11:55:22.039, 0, 143771, 69969, 73198
2025/09/25 11:55:32.042, 0, 143771, 69969, 73198
2025/09/25 11:55:42.048, 0, 143771, 64607, 78560
2025/09/25 11:55:52.049, 0, 143771, 64607, 78560
2025/09/25 11:56:02.107, 0, 143771, 64607, 78560
2025/09/25 11:56:12.108, 0, 143771, 64607, 78560
2025/09/25 11:56:22.141, 0, 143771, 64607, 78560
2025/09/25 11:56:32.143, 0, 143771, 69969, 73198
2025/09/25 11:56:42.147, 0, 143771, 69969, 73198
2025/09/25 11:56:52.147, 0, 143771, 69969, 73198
2025/09/25 11:57:02.148, 0, 143771, 69969, 73198
2025/09/25 11:57:12.156, 0, 143771, 69969, 73198
2025/09/25 11:57:22.159, 0, 143771, 69969, 73198
2025/09/25 11:57:32.164, 0, 143771, 69969, 73198
2025/09/25 11:57:42.166, 0, 143771, 69969, 73198
2025/09/25 11:57:52.168, 0, 143771, 69177, 73990
2025/09/25 11:58:02.234, 0, 143771, 69969, 73198
2025/09/25 11:58:12.294, 0, 143771, 69969, 73198
2025/09/25 11:58:22.295, 0, 143771, 69969, 73198
2025/09/25 11:58:32.295, 0, 143771, 69969, 73198
2025/09/25 11:58:42.299, 0, 143771, 69969, 73198
2025/09/25 11:58:52.300, 0, 143771, 69969, 73198
2025/09/25 11:59:02.301, 0, 143771, 69969, 73198
2025/09/25 11:59:12.329, 0, 143771, 69969, 73198
2025/09/25 11:59:22.374, 0, 143771, 69969, 73198
2025/09/25 11:59:32.376, 0, 143771, 69969, 73198
2025/09/25 11:59:42.377, 0, 143771, 69969, 73198
2025/09/25 11:59:52.378, 0, 143771, 69969, 73198
2025/09/25 12:00:02.379, 0, 143771, 69969, 73198
2025/09/25 12:00:12.381, 0, 143771, 69969, 73198
2025/09/25 12:00:22.382, 0, 143771, 69969, 73198
2025/09/25 12:00:32.383, 0, 143771, 69969, 73198
2025/09/25 12:00:42.385, 0, 143771, 69373, 73794
2025/09/25 12:00:52.436, 0, 143771, 69969, 73198
2025/09/25 12:01:02.441, 0, 143771, 69969, 73198
2025/09/25 12:01:12.497, 0, 143771, 69969, 73198
2025/09/25 12:01:22.539, 0, 143771, 69969, 73198
2025/09/25 12:01:32.541, 0, 143771, 69969, 73198
2025/09/25 12:01:42.601, 0, 143771, 69969, 73198
2025/09/25 12:01:52.617, 0, 143771, 69969, 73198
2025/09/25 12:02:02.679, 0, 143771, 64607, 78560
2025/09/25 12:02:12.711, 0, 143771, 64607, 78560
2025/09/25 12:02:22.711, 0, 143771, 64607, 78560
2025/09/25 12:02:32.743, 0, 143771, 64607, 78560
2025/09/25 12:02:42.803, 0, 143771, 68853, 74314
2025/09/25 12:02:52.865, 0, 143771, 69969, 73198
2025/09/25 12:03:02.871, 0, 143771, 69969, 73198
2025/09/25 12:03:12.872, 0, 143771, 69969, 73198
2025/09/25 12:03:22.900, 0, 143771, 69969, 73198
2025/09/25 12:03:32.905, 0, 143771, 69969, 73198
2025/09/25 12:03:42.906, 0, 143771, 69969, 73198
2025/09/25 12:03:52.910, 0, 143771, 69969, 73198
2025/09/25 12:04:02.925, 0, 143771, 69969, 73198
2025/09/25 12:04:12.978, 0, 143771, 69969, 73198
2025/09/25 12:04:23.016, 0, 143771, 69969, 73198
2025/09/25 12:04:33.027, 0, 143771, 69969, 73198
2025/09/25 12:04:43.049, 0, 143771, 69969, 73198
2025/09/25 12:04:53.052, 0, 143771, 69969, 73198
2025/09/25 12:05:03.053, 0, 143771, 69969, 73198
2025/09/25 12:05:13.066, 0, 143771, 69969, 73198
2025/09/25 12:05:23.072, 0, 143771, 69969, 73198
2025/09/25 12:05:33.107, 0, 143771, 68995, 74172
2025/09/25 12:05:43.113, 0, 143771, 69969, 73198
2025/09/25 12:05:53.120, 0, 143771, 69969, 73198
2025/09/25 12:06:03.122, 0, 143771, 69969, 73198
2025/09/25 12:06:13.126, 0, 143771, 69969, 73198
2025/09/25 12:06:23.191, 0, 143771, 69969, 73198
2025/09/25 12:06:33.229, 0, 143771, 69969, 73198
2025/09/25 12:06:43.233, 0, 143771, 69969, 73198
2025/09/25 12:06:53.304, 0, 143771, 69969, 73198
2025/09/25 12:07:03.305, 0, 143771, 64607, 78560
2025/09/25 12:07:13.306, 0, 143771, 64607, 78560
2025/09/25 12:07:23.371, 0, 143771, 64607, 78560
2025/09/25 12:07:33.385, 0, 143771, 68853, 74314
2025/09/25 12:07:43.417, 0, 143771, 69969, 73198
2025/09/25 12:07:53.418, 0, 143771, 69969, 73198
2025/09/25 12:08:03.480, 0, 143771, 64617, 78550
2025/09/25 12:08:13.483, 0, 143771, 64617, 78550
2025/09/25 12:08:23.606, 0, 143771, 64615, 78552
2025/09/25 12:08:33.607, 0, 143771, 64615, 78552
2025/09/25 12:08:43.607, 0, 143771, 64617, 78550
2025/09/25 12:08:53.612, 0, 143771, 69359, 73808
2025/09/25 12:09:03.612, 0, 143771, 69969, 73198
2025/09/25 12:09:13.615, 0, 143771, 69969, 73198
2025/09/25 12:09:23.662, 0, 143771, 69969, 73198
2025/09/25 12:09:33.676, 0, 143771, 69969, 73198
2025/09/25 12:09:43.678, 0, 143771, 69969, 73198
2025/09/25 12:09:53.717, 0, 143771, 69345, 73822
2025/09/25 12:10:03.717, 0, 143771, 69969, 73198
2025/09/25 12:10:13.719, 0, 143771, 69969, 73198
2025/09/25 12:10:23.726, 0, 143771, 69969, 73198
2025/09/25 12:10:33.733, 0, 143771, 69969, 73198
2025/09/25 12:10:43.734, 0, 143771, 69969, 73198
2025/09/25 12:10:53.735, 0, 143771, 69969, 73198
2025/09/25 12:11:03.736, 0, 143771, 69969, 73198
2025/09/25 12:11:13.737, 0, 143771, 64829, 78338
2025/09/25 12:11:23.800, 0, 143771, 69969, 73198
2025/09/25 12:11:33.805, 0, 143771, 69969, 73198
2025/09/25 12:11:43.810, 0, 143771, 69969, 73198
2025/09/25 12:11:53.824, 0, 143771, 69969, 73198
2025/09/25 12:12:03.825, 0, 143771, 69969, 73198
2025/09/25 12:12:13.927, 0, 143771, 69969, 73198
2025/09/25 12:12:23.935, 0, 143771, 69969, 73198
2025/09/25 12:12:33.936, 0, 143771, 69969, 73198
2025/09/25 12:12:43.946, 0, 143771, 69969, 73198
2025/09/25 12:12:53.973, 0, 143771, 69969, 73198
2025/09/25 12:13:03.973, 0, 143771, 69969, 73198
2025/09/25 12:13:13.977, 0, 143771, 69969, 73198
2025/09/25 12:13:24.000, 0, 143771, 69969, 73198
2025/09/25 12:13:34.009, 0, 143771, 69969, 73198
2025/09/25 12:13:44.016, 0, 143771, 69969, 73198
2025/09/25 12:13:54.069, 0, 143771, 69969, 73198
2025/09/25 12:14:04.075, 0, 143771, 68897, 74270
2025/09/25 12:14:14.077, 0, 143771, 69969, 73198
2025/09/25 12:14:24.100, 0, 143771, 69969, 73198
2025/09/25 12:14:34.124, 0, 143771, 69969, 73198
2025/09/25 12:14:44.125, 0, 143771, 69969, 73198
2025/09/25 12:14:54.179, 0, 143771, 69969, 73198
2025/09/25 12:15:04.233, 0, 143771, 69969, 73198
2025/09/25 12:15:14.233, 0, 143771, 69969, 73198
2025/09/25 12:15:24.234, 0, 143771, 69969, 73198
2025/09/25 12:15:34.235, 0, 143771, 69969, 73198
2025/09/25 12:15:44.238, 0, 143771, 69969, 73198
2025/09/25 12:15:54.240, 0, 143771, 69969, 73198
2025/09/25 12:16:04.282, 0, 143771, 69969, 73198
2025/09/25 12:16:14.284, 0, 143771, 69969, 73198
2025/09/25 12:16:24.295, 0, 143771, 69969, 73198
2025/09/25 12:16:34.296, 0, 143771, 69969, 73198
2025/09/25 12:16:44.349, 0, 143771, 69969, 73198
2025/09/25 12:16:54.349, 0, 143771, 69177, 73990
2025/09/25 12:17:04.351, 0, 143771, 69969, 73198
2025/09/25 12:17:14.404, 0, 143771, 69969, 73198
2025/09/25 12:17:24.405, 0, 143771, 69969, 73198
2025/09/25 12:17:34.436, 0, 143771, 69969, 73198
2025/09/25 12:17:44.483, 0, 143771, 69969, 73198
2025/09/25 12:17:54.484, 0, 143771, 69969, 73198
2025/09/25 12:18:04.486, 0, 143771, 69969, 73198
2025/09/25 12:18:14.544, 0, 143771, 64753, 78414
2025/09/25 12:18:24.545, 0, 143771, 69969, 73198
2025/09/25 12:18:34.551, 0, 143771, 69969, 73198
2025/09/25 12:18:44.552, 0, 143771, 69969, 73198
2025/09/25 12:18:54.554, 0, 143771, 69969, 73198
2025/09/25 12:19:04.569, 0, 143771, 69969, 73198
2025/09/25 12:19:14.634, 0, 143771, 69969, 73198
2025/09/25 12:19:24.671, 0, 143771, 69969, 73198
2025/09/25 12:19:34.672, 0, 143771, 69969, 73198
2025/09/25 12:19:44.688, 0, 143771, 69969, 73198
2025/09/25 12:19:54.736, 0, 143771, 64617, 78550
2025/09/25 12:20:04.737, 0, 143771, 64617, 78550
2025/09/25 12:20:14.775, 0, 143771, 64615, 78552
2025/09/25 12:20:24.776, 0, 143771, 64615, 78552
2025/09/25 12:20:34.801, 0, 143771, 64617, 78550
2025/09/25 12:20:44.868, 0, 143771, 69405, 73762
2025/09/25 12:20:54.880, 0, 143771, 69969, 73198
2025/09/25 12:21:04.881, 0, 143771, 69969, 73198
2025/09/25 12:21:14.882, 0, 143771, 69969, 73198
2025/09/25 12:21:24.912, 0, 143771, 69969, 73198
2025/09/25 12:21:34.914, 0, 143771, 69969, 73198
2025/09/25 12:21:44.924, 0, 143771, 69969, 73198
2025/09/25 12:21:54.948, 0, 143771, 69969, 73198
2025/09/25 12:22:04.984, 0, 143771, 69969, 73198
2025/09/25 12:22:14.985, 0, 143771, 69969, 73198
2025/09/25 12:22:24.985, 0, 143771, 69969, 73198
2025/09/25 12:22:34.986, 0, 143771, 69969, 73198
2025/09/25 12:22:45.033, 0, 143771, 69969, 73198
2025/09/25 12:22:55.034, 0, 143771, 69969, 73198
2025/09/25 12:23:05.084, 0, 143771, 69969, 73198
2025/09/25 12:23:15.150, 0, 143771, 69969, 73198
2025/09/25 12:23:25.155, 0, 143771, 64607, 78560
2025/09/25 12:23:35.178, 0, 143771, 64607, 78560
2025/09/25 12:23:45.183, 0, 143771, 64607, 78560
2025/09/25 12:23:55.241, 0, 143771, 64607, 78560
2025/09/25 12:24:05.279, 0, 143771, 69235, 73932
2025/09/25 12:24:15.343, 0, 143771, 69969, 73198
2025/09/25 12:24:25.481, 0, 143771, 69969, 73198
2025/09/25 12:24:35.482, 0, 143771, 69969, 73198
2025/09/25 12:24:45.483, 0, 143771, 69969, 73198
2025/09/25 12:24:55.494, 0, 143771, 69969, 73198
2025/09/25 12:25:05.495, 0, 143771, 69969, 73198
2025/09/25 12:25:15.496, 0, 143771, 69969, 73198
2025/09/25 12:25:25.529, 0, 143771, 64871, 78296
2025/09/25 12:25:35.529, 0, 143771, 69969, 73198
2025/09/25 12:25:45.530, 0, 143771, 69969, 73198
2025/09/25 12:25:55.531, 0, 143771, 69969, 73198
2025/09/25 12:26:05.532, 0, 143771, 69969, 73198
2025/09/25 12:26:15.560, 0, 143771, 69969, 73198
2025/09/25 12:26:25.563, 0, 143771, 69969, 73198
2025/09/25 12:26:35.591, 0, 143771, 69969, 73198
2025/09/25 12:26:45.605, 0, 143771, 69969, 73198
2025/09/25 12:26:55.668, 0, 143771, 69969, 73198
2025/09/25 12:27:05.669, 0, 143771, 69969, 73198
2025/09/25 12:27:15.673, 0, 143771, 69969, 73198
2025/09/25 12:27:25.784, 0, 143771, 69969, 73198
2025/09/25 12:27:35.785, 0, 143771, 69969, 73198
2025/09/25 12:27:45.786, 0, 143771, 69969, 73198
2025/09/25 12:27:55.875, 0, 143771, 69969, 73198
2025/09/25 12:28:05.876, 0, 143771, 69969, 73198
2025/09/25 12:28:15.881, 0, 143771, 69219, 73948
2025/09/25 12:28:25.953, 0, 143771, 69969, 73198
2025/09/25 12:28:35.990, 0, 143771, 69969, 73198
2025/09/25 12:28:45.997, 0, 143771, 69969, 73198
2025/09/25 12:28:56.037, 0, 143771, 69969, 73198
2025/09/25 12:29:06.038, 0, 143771, 69969, 73198
2025/09/25 12:29:16.083, 0, 143771, 69969, 73198
2025/09/25 12:29:26.084, 0, 143771, 69969, 73198
2025/09/25 12:29:36.085, 0, 143771, 64607, 78560
2025/09/25 12:29:46.105, 0, 143771, 64607, 78560
2025/09/25 12:29:56.106, 0, 143771, 64607, 78560
2025/09/25 12:30:06.107, 0, 143771, 64607, 78560
2025/09/25 12:30:16.169, 0, 143771, 64607, 78560
2025/09/25 12:30:26.173, 0, 143771, 69969, 73198
2025/09/25 12:30:36.174, 0, 143771, 69969, 73198
2025/09/25 12:30:46.176, 0, 143771, 69969, 73198
2025/09/25 12:30:56.196, 0, 143771, 69969, 73198
2025/09/25 12:31:06.198, 0, 143771, 69969, 73198
2025/09/25 12:31:16.206, 0, 143771, 69969, 73198
