timestamp, index, memory.total [MiB], memory.used [MiB], memory.free [MiB]
2025/09/25 14:40:32.082, 1, 143771, 69969, 73198
2025/09/25 14:40:42.112, 1, 143771, 69969, 73198
2025/09/25 14:40:52.124, 1, 143771, 69969, 73198
2025/09/25 14:41:02.150, 1, 143771, 69969, 73198
2025/09/25 14:41:12.156, 1, 143771, 69969, 73198
2025/09/25 14:41:22.288, 1, 143771, 68943, 74224
2025/09/25 14:41:32.304, 1, 143771, 69969, 73198
2025/09/25 14:41:42.318, 1, 143771, 69969, 73198
2025/09/25 14:41:52.341, 1, 143771, 69969, 73198
2025/09/25 14:42:02.346, 1, 143771, 69969, 73198
2025/09/25 14:42:12.347, 1, 143771, 69969, 73198
2025/09/25 14:42:22.362, 1, 143771, 69969, 73198
2025/09/25 14:42:32.368, 1, 143771, 69969, 73198
2025/09/25 14:42:42.439, 1, 143771, 69969, 73198
2025/09/25 14:42:52.449, 1, 143771, 69969, 73198
2025/09/25 14:43:02.464, 1, 143771, 69969, 73198
2025/09/25 14:43:12.465, 1, 143771, 69969, 73198
2025/09/25 14:43:22.572, 1, 143771, 69969, 73198
2025/09/25 14:43:32.573, 1, 143771, 69969, 73198
2025/09/25 14:43:42.600, 1, 143771, 69969, 73198
2025/09/25 14:43:52.662, 1, 143771, 69969, 73198
2025/09/25 14:44:02.664, 1, 143771, 69969, 73198
2025/09/25 14:44:12.671, 1, 143771, 69225, 73942
2025/09/25 14:44:22.673, 1, 143771, 69969, 73198
2025/09/25 14:44:32.708, 1, 143771, 69969, 73198
2025/09/25 14:44:42.709, 1, 143771, 69969, 73198
2025/09/25 14:44:52.778, 1, 143771, 69969, 73198
2025/09/25 14:45:02.814, 1, 143771, 69969, 73198
2025/09/25 14:45:12.815, 1, 143771, 69969, 73198
2025/09/25 14:45:22.815, 1, 143771, 69969, 73198
2025/09/25 14:45:32.816, 1, 143771, 69969, 73198
2025/09/25 14:45:42.817, 1, 143771, 69969, 73198
2025/09/25 14:45:52.899, 1, 143771, 69969, 73198
2025/09/25 14:46:02.962, 1, 143771, 69969, 73198
2025/09/25 14:46:12.968, 1, 143771, 69969, 73198
2025/09/25 14:46:22.968, 1, 143771, 69969, 73198
2025/09/25 14:46:32.970, 1, 143771, 69969, 73198
2025/09/25 14:46:42.986, 1, 143771, 69969, 73198
2025/09/25 14:46:52.989, 1, 143771, 69969, 73198
2025/09/25 14:47:02.990, 1, 143771, 64607, 78560
2025/09/25 14:47:12.992, 1, 143771, 64607, 78560
2025/09/25 14:47:23.010, 1, 143771, 64607, 78560
2025/09/25 14:47:33.067, 1, 143771, 64607, 78560
2025/09/25 14:47:43.120, 1, 143771, 64607, 78560
2025/09/25 14:47:53.228, 1, 143771, 64617, 78550
2025/09/25 14:48:03.237, 1, 143771, 64617, 78550
2025/09/25 14:48:13.275, 1, 143771, 64615, 78552
2025/09/25 14:48:23.297, 1, 143771, 64615, 78552
2025/09/25 14:48:33.298, 1, 143771, 64617, 78550
2025/09/25 14:48:43.298, 1, 143771, 69447, 73720
2025/09/25 14:48:53.410, 1, 143771, 69969, 73198
2025/09/25 14:49:03.411, 1, 143771, 69969, 73198
2025/09/25 14:49:13.429, 1, 143771, 69969, 73198
2025/09/25 14:49:23.481, 1, 143771, 69969, 73198
2025/09/25 14:49:33.526, 1, 143771, 69969, 73198
2025/09/25 14:49:43.568, 1, 143771, 69969, 73198
2025/09/25 14:49:53.570, 1, 143771, 69969, 73198
2025/09/25 14:50:03.593, 1, 143771, 69447, 73720
2025/09/25 14:50:13.593, 1, 143771, 69969, 73198
2025/09/25 14:50:23.624, 1, 143771, 69969, 73198
2025/09/25 14:50:33.635, 1, 143771, 69969, 73198
2025/09/25 14:50:43.748, 1, 143771, 69969, 73198
2025/09/25 14:50:53.749, 1, 143771, 69969, 73198
2025/09/25 14:51:03.773, 1, 143771, 69969, 73198
2025/09/25 14:51:13.774, 1, 143771, 69969, 73198
2025/09/25 14:51:23.781, 1, 143771, 68855, 74312
2025/09/25 14:51:33.857, 1, 143771, 69969, 73198
2025/09/25 14:51:43.890, 1, 143771, 69969, 73198
2025/09/25 14:51:53.891, 1, 143771, 69969, 73198
2025/09/25 14:52:03.918, 1, 143771, 69969, 73198
2025/09/25 14:52:13.947, 1, 143771, 69969, 73198
2025/09/25 14:52:23.948, 1, 143771, 69969, 73198
2025/09/25 14:52:33.950, 1, 143771, 69969, 73198
2025/09/25 14:52:43.950, 1, 143771, 69969, 73198
2025/09/25 14:52:53.999, 1, 143771, 69969, 73198
2025/09/25 14:53:04.056, 1, 143771, 69969, 73198
2025/09/25 14:53:14.056, 1, 143771, 69969, 73198
2025/09/25 14:53:24.057, 1, 143771, 69969, 73198
2025/09/25 14:53:34.123, 1, 143771, 69969, 73198
2025/09/25 14:53:44.124, 1, 143771, 69969, 73198
2025/09/25 14:53:54.125, 1, 143771, 69969, 73198
2025/09/25 14:54:04.127, 1, 143771, 69969, 73198
2025/09/25 14:54:14.128, 1, 143771, 69429, 73738
2025/09/25 14:54:24.131, 1, 143771, 69969, 73198
2025/09/25 14:54:34.133, 1, 143771, 69969, 73198
2025/09/25 14:54:44.140, 1, 143771, 69969, 73198
2025/09/25 14:54:54.141, 1, 143771, 69969, 73198
2025/09/25 14:55:04.184, 1, 143771, 69969, 73198
2025/09/25 14:55:14.184, 1, 143771, 69969, 73198
2025/09/25 14:55:24.185, 1, 143771, 69969, 73198
2025/09/25 14:55:34.247, 1, 143771, 68917, 74250
2025/09/25 14:55:44.304, 1, 143771, 69969, 73198
2025/09/25 14:55:54.306, 1, 143771, 69969, 73198
2025/09/25 14:56:04.396, 1, 143771, 69969, 73198
2025/09/25 14:56:14.397, 1, 143771, 69969, 73198
2025/09/25 14:56:24.398, 1, 143771, 69969, 73198
2025/09/25 14:56:34.402, 1, 143771, 69969, 73198
2025/09/25 14:56:44.403, 1, 143771, 69969, 73198
2025/09/25 14:56:54.404, 1, 143771, 69969, 73198
2025/09/25 14:57:04.407, 1, 143771, 69969, 73198
2025/09/25 14:57:14.434, 1, 143771, 69969, 73198
2025/09/25 14:57:24.464, 1, 143771, 69969, 73198
2025/09/25 14:57:34.492, 1, 143771, 69969, 73198
2025/09/25 14:57:44.497, 1, 143771, 69969, 73198
2025/09/25 14:57:54.563, 1, 143771, 69969, 73198
2025/09/25 14:58:04.565, 1, 143771, 69969, 73198
2025/09/25 14:58:14.598, 1, 143771, 69969, 73198
2025/09/25 14:58:24.600, 1, 143771, 69969, 73198
2025/09/25 14:58:34.601, 1, 143771, 69969, 73198
2025/09/25 14:58:44.602, 1, 143771, 69969, 73198
2025/09/25 14:58:54.608, 1, 143771, 69969, 73198
2025/09/25 14:59:04.634, 1, 143771, 69969, 73198
2025/09/25 14:59:14.697, 1, 143771, 69969, 73198
2025/09/25 14:59:24.702, 1, 143771, 69969, 73198
2025/09/25 14:59:34.702, 1, 143771, 64617, 78550
2025/09/25 14:59:44.703, 1, 143771, 64617, 78550
2025/09/25 14:59:54.733, 1, 143771, 64615, 78552
2025/09/25 15:00:04.733, 1, 143771, 64615, 78552
2025/09/25 15:00:14.796, 1, 143771, 64617, 78550
2025/09/25 15:00:24.797, 1, 143771, 69347, 73820
2025/09/25 15:00:34.809, 1, 143771, 69969, 73198
2025/09/25 15:00:44.861, 1, 143771, 64607, 78560
2025/09/25 15:00:54.865, 1, 143771, 64607, 78560
2025/09/25 15:01:04.866, 1, 143771, 64607, 78560
2025/09/25 15:01:14.904, 1, 143771, 64607, 78560
2025/09/25 15:01:24.904, 1, 143771, 64607, 78560
2025/09/25 15:01:34.957, 1, 143771, 69969, 73198
2025/09/25 15:01:45.021, 1, 143771, 69969, 73198
2025/09/25 15:01:55.026, 1, 143771, 69969, 73198
2025/09/25 15:02:05.111, 1, 143771, 69969, 73198
2025/09/25 15:02:15.140, 1, 143771, 69969, 73198
2025/09/25 15:02:25.145, 1, 143771, 69969, 73198
2025/09/25 15:02:35.206, 1, 143771, 69969, 73198
2025/09/25 15:02:45.237, 1, 143771, 69969, 73198
2025/09/25 15:02:55.297, 1, 143771, 64607, 78560
2025/09/25 15:03:05.298, 1, 143771, 64607, 78560
2025/09/25 15:03:15.305, 1, 143771, 64607, 78560
2025/09/25 15:03:25.306, 1, 143771, 64607, 78560
2025/09/25 15:03:35.307, 1, 143771, 64607, 78560
2025/09/25 15:03:45.392, 1, 143771, 69969, 73198
2025/09/25 15:03:55.393, 1, 143771, 69969, 73198
2025/09/25 15:04:05.393, 1, 143771, 69969, 73198
2025/09/25 15:04:15.395, 1, 143771, 69969, 73198
2025/09/25 15:04:25.401, 1, 143771, 69969, 73198
2025/09/25 15:04:35.402, 1, 143771, 69969, 73198
2025/09/25 15:04:45.428, 1, 143771, 69969, 73198
2025/09/25 15:04:55.462, 1, 143771, 69969, 73198
2025/09/25 15:05:05.503, 1, 143771, 69385, 73782
2025/09/25 15:05:15.505, 1, 143771, 69969, 73198
2025/09/25 15:05:25.546, 1, 143771, 69969, 73198
2025/09/25 15:05:35.546, 1, 143771, 69969, 73198
2025/09/25 15:05:45.547, 1, 143771, 69969, 73198
2025/09/25 15:05:55.548, 1, 143771, 69969, 73198
2025/09/25 15:06:05.551, 1, 143771, 69969, 73198
2025/09/25 15:06:15.553, 1, 143771, 69969, 73198
2025/09/25 15:06:25.624, 1, 143771, 68853, 74314
2025/09/25 15:06:35.736, 1, 143771, 69969, 73198
2025/09/25 15:06:45.774, 1, 143771, 69969, 73198
2025/09/25 15:06:55.777, 1, 143771, 69969, 73198
2025/09/25 15:07:05.792, 1, 143771, 69969, 73198
2025/09/25 15:07:15.894, 1, 143771, 69969, 73198
2025/09/25 15:07:25.895, 1, 143771, 69969, 73198
2025/09/25 15:07:35.896, 1, 143771, 69969, 73198
2025/09/25 15:07:45.900, 1, 143771, 69969, 73198
2025/09/25 15:07:55.902, 1, 143771, 64607, 78560
2025/09/25 15:08:05.928, 1, 143771, 64607, 78560
2025/09/25 15:08:15.931, 1, 143771, 64607, 78560
2025/09/25 15:08:25.987, 1, 143771, 64607, 78560
2025/09/25 15:08:35.991, 1, 143771, 69299, 73868
2025/09/25 15:08:45.997, 1, 143771, 69969, 73198
2025/09/25 15:08:56.020, 1, 143771, 69969, 73198
2025/09/25 15:09:06.054, 1, 143771, 69969, 73198
2025/09/25 15:09:16.067, 1, 143771, 69969, 73198
2025/09/25 15:09:26.168, 1, 143771, 69969, 73198
2025/09/25 15:09:36.168, 1, 143771, 69969, 73198
2025/09/25 15:09:46.174, 1, 143771, 69969, 73198
2025/09/25 15:09:56.175, 1, 143771, 68851, 74316
2025/09/25 15:10:06.179, 1, 143771, 69969, 73198
2025/09/25 15:10:16.194, 1, 143771, 69969, 73198
2025/09/25 15:10:26.201, 1, 143771, 69969, 73198
2025/09/25 15:10:36.253, 1, 143771, 69969, 73198
2025/09/25 15:10:46.261, 1, 143771, 69969, 73198
2025/09/25 15:10:56.263, 1, 143771, 69969, 73198
2025/09/25 15:11:06.264, 1, 143771, 69969, 73198
2025/09/25 15:11:16.333, 1, 143771, 69969, 73198
2025/09/25 15:11:26.335, 1, 143771, 64607, 78560
2025/09/25 15:11:36.335, 1, 143771, 64607, 78560
2025/09/25 15:11:46.404, 1, 143771, 64607, 78560
2025/09/25 15:11:56.457, 1, 143771, 64607, 78560
2025/09/25 15:12:06.458, 1, 143771, 69317, 73850
2025/09/25 15:12:16.459, 1, 143771, 69969, 73198
2025/09/25 15:12:26.460, 1, 143771, 69969, 73198
2025/09/25 15:12:36.464, 1, 143771, 69969, 73198
2025/09/25 15:12:46.476, 1, 143771, 69969, 73198
2025/09/25 15:12:56.477, 1, 143771, 69969, 73198
2025/09/25 15:13:06.477, 1, 143771, 69969, 73198
2025/09/25 15:13:16.515, 1, 143771, 69969, 73198
2025/09/25 15:13:26.516, 1, 143771, 68853, 74314
2025/09/25 15:13:36.565, 1, 143771, 69969, 73198
2025/09/25 15:13:46.568, 1, 143771, 69969, 73198
2025/09/25 15:13:56.593, 1, 143771, 69969, 73198
2025/09/25 15:14:06.595, 1, 143771, 69969, 73198
2025/09/25 15:14:16.619, 1, 143771, 69969, 73198
2025/09/25 15:14:26.660, 1, 143771, 64617, 78550
2025/09/25 15:14:36.661, 1, 143771, 69729, 73438
2025/09/25 15:14:46.720, 1, 143771, 64615, 78552
2025/09/25 15:14:56.722, 1, 143771, 64617, 78550
2025/09/25 15:15:06.724, 1, 143771, 64617, 78550
2025/09/25 15:15:16.725, 1, 143771, 69969, 73198
2025/09/25 15:15:26.727, 1, 143771, 69969, 73198
2025/09/25 15:15:36.728, 1, 143771, 69969, 73198
2025/09/25 15:15:46.819, 1, 143771, 69969, 73198
2025/09/25 15:15:56.870, 1, 143771, 69969, 73198
2025/09/25 15:16:06.871, 1, 143771, 69969, 73198
2025/09/25 15:16:16.871, 1, 143771, 69969, 73198
2025/09/25 15:16:26.874, 1, 143771, 69969, 73198
2025/09/25 15:16:36.909, 1, 143771, 69969, 73198
2025/09/25 15:16:46.909, 1, 143771, 69969, 73198
2025/09/25 15:16:56.919, 1, 143771, 69969, 73198
2025/09/25 15:17:06.974, 1, 143771, 69969, 73198
2025/09/25 15:17:17.013, 1, 143771, 69969, 73198
2025/09/25 15:17:27.014, 1, 143771, 69969, 73198
2025/09/25 15:17:37.015, 1, 143771, 69969, 73198
2025/09/25 15:17:47.016, 1, 143771, 69969, 73198
2025/09/25 15:17:57.044, 1, 143771, 69969, 73198
2025/09/25 15:18:07.045, 1, 143771, 69969, 73198
2025/09/25 15:18:17.046, 1, 143771, 69969, 73198
2025/09/25 15:18:27.047, 1, 143771, 64607, 78560
2025/09/25 15:18:37.048, 1, 143771, 69969, 73198
2025/09/25 15:18:47.057, 1, 143771, 69969, 73198
2025/09/25 15:18:57.122, 1, 143771, 69969, 73198
2025/09/25 15:19:07.233, 1, 143771, 69969, 73198
2025/09/25 15:19:17.235, 1, 143771, 69969, 73198
2025/09/25 15:19:27.236, 1, 143771, 69969, 73198
2025/09/25 15:19:37.239, 1, 143771, 69969, 73198
2025/09/25 15:19:47.270, 1, 143771, 69969, 73198
2025/09/25 15:19:57.314, 1, 143771, 69969, 73198
2025/09/25 15:20:07.315, 1, 143771, 69969, 73198
2025/09/25 15:20:17.316, 1, 143771, 69969, 73198
2025/09/25 15:20:27.323, 1, 143771, 69969, 73198
2025/09/25 15:20:37.324, 1, 143771, 69969, 73198
2025/09/25 15:20:47.325, 1, 143771, 69969, 73198
2025/09/25 15:20:57.325, 1, 143771, 69969, 73198
2025/09/25 15:21:07.326, 1, 143771, 69969, 73198
2025/09/25 15:21:17.328, 1, 143771, 64607, 78560
2025/09/25 15:21:27.329, 1, 143771, 64607, 78560
2025/09/25 15:21:37.330, 1, 143771, 64607, 78560
2025/09/25 15:21:47.357, 1, 143771, 64607, 78560
2025/09/25 15:21:57.425, 1, 143771, 69969, 73198
2025/09/25 15:22:07.473, 1, 143771, 69969, 73198
2025/09/25 15:22:17.474, 1, 143771, 69969, 73198
2025/09/25 15:22:27.475, 1, 143771, 69969, 73198
2025/09/25 15:22:37.476, 1, 143771, 69969, 73198
2025/09/25 15:22:47.483, 1, 143771, 69969, 73198
2025/09/25 15:22:57.484, 1, 143771, 69969, 73198
2025/09/25 15:23:07.484, 1, 143771, 69969, 73198
2025/09/25 15:23:17.492, 1, 143771, 64607, 78560
2025/09/25 15:23:27.493, 1, 143771, 64607, 78560
2025/09/25 15:23:37.496, 1, 143771, 64607, 78560
2025/09/25 15:23:47.531, 1, 143771, 64607, 78560
2025/09/25 15:23:57.532, 1, 143771, 69337, 73830
2025/09/25 15:24:07.540, 1, 143771, 69969, 73198
2025/09/25 15:24:17.541, 1, 143771, 69969, 73198
2025/09/25 15:24:27.549, 1, 143771, 69969, 73198
2025/09/25 15:24:37.550, 1, 143771, 69969, 73198
2025/09/25 15:24:47.640, 1, 143771, 69969, 73198
2025/09/25 15:24:57.702, 1, 143771, 69969, 73198
2025/09/25 15:25:07.751, 1, 143771, 69969, 73198
2025/09/25 15:25:17.777, 1, 143771, 68853, 74314
2025/09/25 15:25:27.873, 1, 143771, 69969, 73198
2025/09/25 15:25:37.875, 1, 143771, 69969, 73198
2025/09/25 15:25:47.879, 1, 143771, 69969, 73198
2025/09/25 15:25:57.881, 1, 143771, 69969, 73198
2025/09/25 15:26:07.929, 1, 143771, 69969, 73198
2025/09/25 15:26:17.930, 1, 143771, 69969, 73198
2025/09/25 15:26:27.933, 1, 143771, 69969, 73198
2025/09/25 15:26:37.935, 1, 143771, 69969, 73198
2025/09/25 15:26:47.935, 1, 143771, 69969, 73198
2025/09/25 15:26:57.941, 1, 143771, 69969, 73198
2025/09/25 15:27:07.945, 1, 143771, 69969, 73198
2025/09/25 15:27:17.946, 1, 143771, 69969, 73198
2025/09/25 15:27:27.968, 1, 143771, 64617, 78550
2025/09/25 15:27:37.969, 1, 143771, 69729, 73438
2025/09/25 15:27:47.970, 1, 143771, 64615, 78552
2025/09/25 15:27:57.994, 1, 143771, 64617, 78550
2025/09/25 15:28:07.995, 1, 143771, 64617, 78550
2025/09/25 15:28:18.018, 1, 143771, 69969, 73198
2025/09/25 15:28:28.058, 1, 143771, 69969, 73198
2025/09/25 15:28:38.058, 1, 143771, 69969, 73198
2025/09/25 15:28:48.059, 1, 143771, 69969, 73198
2025/09/25 15:28:58.060, 1, 143771, 68913, 74254
2025/09/25 15:29:08.060, 1, 143771, 69969, 73198
2025/09/25 15:29:18.064, 1, 143771, 69969, 73198
2025/09/25 15:29:28.102, 1, 143771, 69969, 73198
2025/09/25 15:29:38.107, 1, 143771, 69969, 73198
2025/09/25 15:29:48.113, 1, 143771, 69969, 73198
2025/09/25 15:29:58.117, 1, 143771, 69969, 73198
2025/09/25 15:30:08.243, 1, 143771, 69969, 73198
2025/09/25 15:30:18.340, 1, 143771, 69969, 73198
2025/09/25 15:30:28.387, 1, 143771, 69969, 73198
2025/09/25 15:30:38.390, 1, 143771, 69969, 73198
2025/09/25 15:30:48.500, 1, 143771, 69969, 73198
2025/09/25 15:30:58.583, 1, 143771, 69969, 73198
2025/09/25 15:31:08.584, 1, 143771, 69969, 73198
2025/09/25 15:31:18.599, 1, 143771, 69969, 73198
2025/09/25 15:31:28.601, 1, 143771, 69969, 73198
2025/09/25 15:31:38.698, 1, 143771, 69969, 73198
2025/09/25 15:31:48.699, 1, 143771, 69969, 73198
2025/09/25 15:31:58.700, 1, 143771, 69969, 73198
2025/09/25 15:32:08.828, 1, 143771, 69969, 73198
2025/09/25 15:32:18.923, 1, 143771, 69969, 73198
2025/09/25 15:32:28.924, 1, 143771, 69969, 73198
2025/09/25 15:32:38.925, 1, 143771, 69969, 73198
2025/09/25 15:32:48.967, 1, 143771, 69969, 73198
2025/09/25 15:32:58.968, 1, 143771, 69969, 73198
2025/09/25 15:33:08.970, 1, 143771, 69333, 73834
2025/09/25 15:33:18.972, 1, 143771, 69969, 73198
2025/09/25 15:33:28.974, 1, 143771, 69969, 73198
2025/09/25 15:33:38.976, 1, 143771, 69969, 73198
2025/09/25 15:33:48.977, 1, 143771, 69969, 73198
2025/09/25 15:33:59.018, 1, 143771, 69969, 73198
2025/09/25 15:34:09.054, 1, 143771, 69969, 73198
2025/09/25 15:34:19.055, 1, 143771, 69969, 73198
2025/09/25 15:34:29.089, 1, 143771, 68853, 74314
2025/09/25 15:34:39.100, 1, 143771, 69969, 73198
2025/09/25 15:34:49.103, 1, 143771, 69969, 73198
2025/09/25 15:34:59.158, 1, 143771, 69969, 73198
2025/09/25 15:35:09.162, 1, 143771, 69969, 73198
2025/09/25 15:35:19.296, 1, 143771, 69969, 73198
2025/09/25 15:35:29.305, 1, 143771, 69969, 73198
2025/09/25 15:35:39.396, 1, 143771, 69969, 73198
2025/09/25 15:35:49.405, 1, 143771, 69969, 73198
2025/09/25 15:35:59.430, 1, 143771, 69969, 73198
2025/09/25 15:36:09.493, 1, 143771, 69969, 73198
2025/09/25 15:36:19.543, 1, 143771, 69969, 73198
2025/09/25 15:36:29.579, 1, 143771, 69969, 73198
2025/09/25 15:36:39.593, 1, 143771, 69969, 73198
2025/09/25 15:36:49.594, 1, 143771, 69969, 73198
2025/09/25 15:36:59.690, 1, 143771, 69969, 73198
2025/09/25 15:37:09.691, 1, 143771, 69969, 73198
2025/09/25 15:37:19.720, 1, 143771, 69969, 73198
2025/09/25 15:37:29.725, 1, 143771, 69969, 73198
2025/09/25 15:37:39.726, 1, 143771, 69969, 73198
2025/09/25 15:37:49.768, 1, 143771, 69969, 73198
2025/09/25 15:37:59.769, 1, 143771, 69969, 73198
2025/09/25 15:38:09.791, 1, 143771, 69969, 73198
2025/09/25 15:38:19.792, 1, 143771, 69969, 73198
2025/09/25 15:38:29.818, 1, 143771, 69969, 73198
2025/09/25 15:38:39.853, 1, 143771, 69969, 73198
2025/09/25 15:38:49.854, 1, 143771, 69969, 73198
2025/09/25 15:38:59.938, 1, 143771, 69969, 73198
2025/09/25 15:39:09.942, 1, 143771, 64615, 78552
2025/09/25 15:39:19.958, 1, 143771, 64617, 78550
2025/09/25 15:39:29.959, 1, 143771, 64615, 78552
2025/09/25 15:39:40.026, 1, 143771, 64615, 78552
2025/09/25 15:39:50.136, 1, 143771, 64617, 78550
2025/09/25 15:40:00.192, 1, 143771, 68853, 74314
2025/09/25 15:40:10.259, 1, 143771, 69969, 73198
2025/09/25 15:40:20.261, 1, 143771, 69969, 73198
2025/09/25 15:40:30.303, 1, 143771, 69969, 73198
2025/09/25 15:40:40.406, 1, 143771, 69969, 73198
2025/09/25 15:40:50.444, 1, 143771, 69969, 73198
2025/09/25 15:41:00.463, 1, 143771, 69969, 73198
2025/09/25 15:41:10.490, 1, 143771, 69969, 73198
2025/09/25 15:41:20.502, 1, 143771, 69969, 73198
2025/09/25 15:41:30.505, 1, 143771, 69969, 73198
2025/09/25 15:41:40.505, 1, 143771, 69969, 73198
2025/09/25 15:41:50.506, 1, 143771, 69969, 73198
2025/09/25 15:42:00.509, 1, 143771, 69969, 73198
2025/09/25 15:42:10.519, 1, 143771, 69969, 73198
2025/09/25 15:42:20.520, 1, 143771, 69969, 73198
2025/09/25 15:42:30.546, 1, 143771, 64607, 78560
2025/09/25 15:42:40.594, 1, 143771, 64607, 78560
2025/09/25 15:42:50.626, 1, 143771, 64607, 78560
2025/09/25 15:43:00.627, 1, 143771, 64607, 78560
2025/09/25 15:43:10.635, 1, 143771, 69969, 73198
2025/09/25 15:43:20.636, 1, 143771, 69969, 73198
2025/09/25 15:43:30.638, 1, 143771, 69969, 73198
2025/09/25 15:43:40.650, 1, 143771, 69969, 73198
2025/09/25 15:43:50.651, 1, 143771, 69969, 73198
2025/09/25 15:44:00.710, 1, 143771, 69969, 73198
2025/09/25 15:44:10.777, 1, 143771, 69969, 73198
2025/09/25 15:44:20.780, 1, 143771, 69969, 73198
2025/09/25 15:44:30.792, 1, 143771, 69047, 74120
2025/09/25 15:44:40.920, 1, 143771, 69969, 73198
2025/09/25 15:44:50.978, 1, 143771, 69969, 73198
2025/09/25 15:45:00.978, 1, 143771, 69969, 73198
2025/09/25 15:45:10.979, 1, 143771, 69969, 73198
2025/09/25 15:45:21.040, 1, 143771, 69969, 73198
2025/09/25 15:45:31.042, 1, 143771, 69969, 73198
2025/09/25 15:45:41.102, 1, 143771, 69969, 73198
2025/09/25 15:45:51.130, 1, 143771, 65049, 78118
2025/09/25 15:46:01.136, 1, 143771, 69969, 73198
2025/09/25 15:46:11.166, 1, 143771, 69969, 73198
2025/09/25 15:46:21.215, 1, 143771, 69969, 73198
2025/09/25 15:46:31.282, 1, 143771, 69969, 73198
2025/09/25 15:46:41.330, 1, 143771, 69969, 73198
2025/09/25 15:46:51.428, 1, 143771, 69969, 73198
2025/09/25 15:47:01.429, 1, 143771, 69969, 73198
2025/09/25 15:47:11.430, 1, 143771, 69969, 73198
2025/09/25 15:47:21.431, 1, 143771, 69449, 73718
2025/09/25 15:47:31.492, 1, 143771, 69969, 73198
2025/09/25 15:47:41.553, 1, 143771, 69969, 73198
2025/09/25 15:47:51.569, 1, 143771, 69969, 73198
2025/09/25 15:48:01.581, 1, 143771, 69969, 73198
2025/09/25 15:48:11.582, 1, 143771, 69969, 73198
2025/09/25 15:48:21.590, 1, 143771, 69969, 73198
2025/09/25 15:48:31.591, 1, 143771, 69969, 73198
2025/09/25 15:48:41.592, 1, 143771, 69969, 73198
2025/09/25 15:48:51.603, 1, 143771, 64607, 78560
2025/09/25 15:49:01.606, 1, 143771, 64607, 78560
2025/09/25 15:49:11.608, 1, 143771, 64607, 78560
2025/09/25 15:49:21.610, 1, 143771, 64607, 78560
2025/09/25 15:49:31.640, 1, 143771, 67307, 75860
2025/09/25 15:49:41.643, 1, 143771, 69969, 73198
2025/09/25 15:49:51.647, 1, 143771, 69969, 73198
2025/09/25 15:50:01.648, 1, 143771, 69969, 73198
2025/09/25 15:50:11.660, 1, 143771, 69969, 73198
2025/09/25 15:50:21.689, 1, 143771, 69969, 73198
2025/09/25 15:50:31.691, 1, 143771, 69969, 73198
2025/09/25 15:50:41.692, 1, 143771, 69969, 73198
2025/09/25 15:50:51.735, 1, 143771, 69969, 73198
2025/09/25 15:51:01.737, 1, 143771, 64607, 78560
2025/09/25 15:51:11.741, 1, 143771, 64607, 78560
2025/09/25 15:51:21.767, 1, 143771, 64607, 78560
2025/09/25 15:51:31.769, 1, 143771, 64607, 78560
2025/09/25 15:51:41.773, 1, 143771, 69969, 73198
2025/09/25 15:51:51.774, 1, 143771, 69969, 73198
2025/09/25 15:52:01.775, 1, 143771, 69969, 73198
2025/09/25 15:52:11.837, 1, 143771, 69969, 73198
2025/09/25 15:52:21.856, 1, 143771, 69969, 73198
2025/09/25 15:52:31.857, 1, 143771, 69969, 73198
2025/09/25 15:52:41.858, 1, 143771, 69969, 73198
2025/09/25 15:52:51.953, 1, 143771, 69969, 73198
2025/09/25 15:53:01.954, 1, 143771, 69265, 73902
2025/09/25 15:53:11.955, 1, 143771, 64617, 78550
2025/09/25 15:53:21.956, 1, 143771, 64617, 78550
2025/09/25 15:53:31.961, 1, 143771, 64615, 78552
2025/09/25 15:53:41.961, 1, 143771, 69727, 73440
2025/09/25 15:53:51.965, 1, 143771, 64617, 78550
2025/09/25 15:54:01.966, 1, 143771, 69157, 74010
2025/09/25 15:54:11.967, 1, 143771, 69969, 73198
2025/09/25 15:54:22.009, 1, 143771, 69969, 73198
2025/09/25 15:54:32.012, 1, 143771, 69969, 73198
2025/09/25 15:54:42.013, 1, 143771, 69969, 73198
2025/09/25 15:54:52.122, 1, 143771, 69969, 73198
2025/09/25 15:55:02.145, 1, 143771, 69969, 73198
2025/09/25 15:55:12.146, 1, 143771, 69969, 73198
2025/09/25 15:55:22.240, 1, 143771, 69969, 73198
2025/09/25 15:55:32.240, 1, 143771, 69969, 73198
2025/09/25 15:55:42.241, 1, 143771, 69969, 73198
2025/09/25 15:55:52.242, 1, 143771, 69969, 73198
2025/09/25 15:56:02.243, 1, 143771, 69969, 73198
2025/09/25 15:56:12.244, 1, 143771, 69969, 73198
2025/09/25 15:56:22.299, 1, 143771, 69969, 73198
2025/09/25 15:56:32.302, 1, 143771, 69969, 73198
2025/09/25 15:56:42.315, 1, 143771, 69969, 73198
2025/09/25 15:56:52.363, 1, 143771, 69969, 73198
2025/09/25 15:57:02.364, 1, 143771, 69969, 73198
2025/09/25 15:57:12.364, 1, 143771, 69969, 73198
2025/09/25 15:57:22.379, 1, 143771, 69969, 73198
2025/09/25 15:57:32.427, 1, 143771, 69969, 73198
2025/09/25 15:57:42.428, 1, 143771, 69969, 73198
2025/09/25 15:57:52.430, 1, 143771, 69969, 73198
2025/09/25 15:58:02.431, 1, 143771, 69237, 73930
